s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lon_deg,lat_deg
800.4000000000001,389.103309151294,43.53911521749886,-3.0727636317384177,3.3815900120033253e-10,3.0,118.81861667195292,31.88889111852657
800.6,388.9037827077288,43.525360279531284,-3.0727636317385736,3.3830255854045386e-10,3.0,118.81861456098422,31.88889099496386
800.8000000000001,388.70425626417705,43.51160534136412,-3.0727636287792492,-2.172556722608095e-10,3.0,118.8186124500155,31.88889087140115
801.0,388.5047298206437,43.497850402956374,-3.0727636280859874,-3.349233774792379e-10,3.0,118.81861033904677,31.888890747838435
801.2,388.30520337709606,43.48409546474934,-3.0727636317376548,3.361674441936213e-10,3.0,118.81860822807805,31.88889062427572
801.4000000000001,388.10567693354443,43.47034052658223,-3.072763628778714,-2.0803833822842753e-10,3.0,118.81860611710934,31.88889050071301
801.6,387.90615049001104,43.45658558817443,-3.0727636280859754,-3.341281100963399e-10,3.0,118.81860400614062,31.888890377150297
801.8000000000001,387.70662404646345,43.442830649967426,-3.0727636317379963,3.427388370663319e-10,3.0,118.8186018951719,31.888890253587583
802.0,387.50709760289817,43.429075711999815,-3.072763631738305,3.368789810089708e-10,3.0,118.81859978420317,31.888890130024873
802.2,387.3075711593465,43.41532077383271,-3.072763628779461,-2.0721717671436352e-10,3.0,118.81859767323446,31.888890006462162
802.4000000000001,387.10804471580826,43.40156583547152,-3.0727636287794686,-2.0700857720114692e-10,3.0,118.81859556226574,31.88888988289945
802.6,386.90851827226135,43.38781089726325,-3.0727636310454884,2.0792217695874788e-10,3.0,118.81859345129702,31.888889759336735
802.8000000000001,386.7089918287145,43.374055959050786,-3.072763628779091,-2.1259738876147439e-10,3.0,118.8185913403283,31.888889635774024
803.0,386.5094653851765,43.360301020689626,-3.0727636287787887,-2.0833648172451913e-10,3.0,118.81858922935959,31.88888951221131
803.2,386.3099389416296,43.34654608248137,-3.072763631044849,2.0877165666848694e-10,3.0,118.81858711839087,31.888889388648597
803.4000000000001,386.1104124980828,43.33279114426894,-3.072763628778713,-2.075301567210962e-10,3.0,118.81858500742214,31.888889265085886
803.6,385.9108860545309,43.31903620610728,-3.0727636317376756,3.3708787804512994e-10,3.0,118.81858289645342,31.888889141523173
803.8000000000001,385.71135961096553,43.30528126813971,-3.0727636317378804,3.4020607615934636e-10,3.0,118.81858078548471,31.888889017960462
804.0,385.51183316741407,43.29152632997261,-3.0727636287793447,-2.0468863463572174e-10,3.0,118.81857867451599,31.888888894397752
804.2,385.31230672388057,43.277771391564784,-3.0727636280866952,-3.344510815520526e-10,3.0,118.81857656354727,31.888888770835038
804.4000000000001,385.1127802803329,43.26401645335775,-3.072763631738336,3.3653639153013447e-10,3.0,118.81857445257855,31.888888647272324
804.6,384.91325383678605,43.25026151514404,-3.0727636280867654,-3.329684364711826e-10,3.0,118.81857234160984,31.888888523709614
804.8000000000001,384.7137273932521,43.236506576737476,-3.072763628779677,-2.0600762170480155e-10,3.0,118.81857023064111,31.8888884001469
805.0,384.51420094970035,43.222751638575765,-3.0727636317381326,3.265585702487961e-10,3.0,118.81856811967239,31.888888276584186
805.2,384.31467450613496,43.20899670060823,-3.0727636317375455,3.361687898170891e-10,3.0,118.81856600870368,31.888888153021476
805.4000000000001,384.11514806258333,43.195241762441114,-3.0727636287787914,-2.076171034365539e-10,3.0,118.81856389773496,31.888888029458766
805.6,383.91562161903147,43.18148682427946,-3.072763631737592,3.3722947023403023e-10,3.0,118.81856178676624,31.888887905896052
805.8000000000001,383.71609517548444,43.16773188606575,-3.0727636280863004,-3.3084706517933276e-10,3.0,118.81855967579752,31.88888778233334
806.0,383.51656873195077,43.153976947659196,-3.0727636287793487,-2.047954258318715e-10,3.0,118.81855756482881,31.888887658770628
806.2,383.31704228841727,43.140222009251374,-3.0727636280866975,-3.34369957185518e-10,3.0,118.81855545386009,31.888887535207914
806.4000000000001,383.1175158448696,43.12646707104434,-3.072763631738344,3.3657445580536703e-10,3.0,118.81855334289136,31.8888874116452
806.6,382.91798940131804,43.11271213287725,-3.0727636287794935,-2.0699271810452855e-10,3.0,118.81855123192264,31.88888728808249
806.8000000000001,382.7184629577661,43.09895719471557,-3.072763631738312,3.349660031072296e-10,3.0,118.81854912095393,31.888887164519776
807.0,382.5189365142009,43.085202256747976,-3.0727636317378817,3.3093114267075746e-10,3.0,118.81854700998521,31.888887040957066
807.2,382.31941007065393,43.07144731853427,-3.072763628086033,-3.3565104296850596e-10,3.0,118.81854489901649,31.888886917394355
807.4000000000001,382.11988362712003,43.05769238012772,-3.072763628778719,-2.076995844406056e-10,3.0,118.81854278804776,31.88888679383164
807.6,381.9203571835682,43.04393744196605,-3.0727636317375575,3.358536062682142e-10,3.0,118.81854067707906,31.888886670268928
807.8000000000001,381.7208307400212,43.030182503752336,-3.072763628085967,-3.3354410434452585e-10,3.0,118.81853856611033,31.888886546706217
