index,s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lat_deg,lon_deg,elevation_m
117,58.5,51.549040347520325,-3.403735110590064,0.08104720474807106,0.09013117762647188,8.071153292307088,,,
118,59.0,52.046265247542756,-3.352312520381139,0.12454841927706917,0.08400994893535425,8.015205266736437,,,
119,59.5,52.54757675367998,-3.2789299111563324,0.16568003697647105,0.07845007436326544,7.958863955862013,,,
120,60.0,53.052062272250915,-3.1843255830703776,0.20463859241325227,0.07344450681250633,7.902120947436804,,,
121,60.5,53.55880920957453,-3.069237836278005,0.24161962352875585,0.06897338546978102,7.844967524975456,,,
122,61.0,54.06690497196975,-2.9344049709339473,0.276814105531634,0.06500941129288419,7.787394652123361,,,
123,61.5,54.57543696575553,-2.7805652871929385,0.31040625372573727,0.061521784604282426,7.7293929559778185,,,
124,62.0,55.08349259725079,-2.6084570852097095,0.3425723634256475,0.05847898482614241,7.670952709274092,,,
125,62.5,55.59015927277451,-2.418818665138994,0.37348041444097924,0.05585066494948306,7.612063811340491,,,
126,63.0,56.09452439864559,-2.2123883271355247,0.4032902261293153,0.05360889782488416,7.552715767716903,,,
127,63.5,56.595675381183,-1.9899043713540339,0.43215400107554786,0.0517289672022754,7.492897668320282,,,
128,64.0,57.092699626705674,-1.7521050979492514,0.4602171390172411,0.05018985387923633,7.432598164028479,,,
129,64.5,57.58468454153254,-1.4997288070759147,0.48761923767158927,0.048974530862871755,7.371805441540052,,,
130,65.0,58.07071753198256,-1.233513798888753,0.5144952245653469,0.04807015240469812,7.310507196352352,,,
131,65.5,58.54988600437468,-0.9541983735424986,0.5409765851099646,0.047468199807903885,7.248690603682815,,,
132,66.0,59.02127736502782,-0.6625208311918853,0.5671926683004488,0.04716463103185367,7.186342287138814,,,
133,66.5,59.48397902026094,-0.35921947199164594,0.5932720637016073,0.0471600701508602,7.123448284919286,,,
134,67.0,59.93707837639296,-0.04503259609651211,0.6193440527591737,0.04746006553069664,7.05999401330621,,,
135,67.5,60.379826874637686,0.2792771180988323,0.6447867177597134,0.04479504857780699,6.9959642271755165,,,
136,68.0,60.812481461101434,0.6127975579005662,0.6683617169363961,0.04149089739952669,6.931342977224509,,,
137,68.5,61.23567988923043,0.9545600164815486,0.6900087945590766,0.03807920400281985,6.866113563575796,,,
138,69.0,61.65006063229119,1.303595680037699,0.7096967893903002,0.03458210438104222,6.800258485375355,,,
139,69.5,62.05626216355019,1.6589357347649372,0.7274017612285082,0.03101576944840108,6.733759385953698,,,
140,70.0,62.45492295627393,2.019611366859183,0.7431047589074424,0.027390547941317216,6.666596993063217,,,
141,70.5,62.84668148372891,2.3846537625163555,0.7567897146173006,0.023711260721847188,6.598751053640342,,,
142,71.0,63.2321762191816,2.7530941079323754,0.768441500088751,0.019977585824011015,6.530200262466651,,,
143,71.5,63.612045635898525,3.123963589303161,0.7780441642813553,0.016184488342700656,6.460922184016731,,,
144,72.0,63.98692820714616,3.496293392824633,0.7855793611149526,0.012322664738158953,6.390893166680188,,,
