index,s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lat_deg,lon_deg,elevation_m
146,72.91905573050315,4.005843114157642,11.625566297189525,-1.5395884527526136,0.08333333333333333,3.0,,,
147,73.41834569305142,4.031801036622875,11.126951563188669,-1.49797795402957,0.08333333333333333,3.0,,,
148,73.9176356555997,4.078478111207247,10.629848236495214,-1.4563674553065262,0.08333333333333333,3.0,,,
149,74.41692561814797,4.145793531315569,10.135116894333535,-1.4147569565834826,0.08333333333333333,3.0,,,
150,74.91621558069625,4.233630761583292,9.643614007586823,-1.3731464578604389,0.08333333333333333,3.0,,,
151,75.41550554324452,4.341837739620644,9.156190458088565,-1.3315359591373952,0.08333333333333333,3.0,,,
152,75.91479550579278,4.470227139260572,8.673690065589714,-1.2899254604143524,0.08333333333333333,3.0,,,
153,76.41408546834106,4.618576694854777,8.196948126951568,-1.2483149616913087,0.08333333333333333,3.0,,,
154,76.91337543088933,4.786629586056387,7.726789970093437,-1.206704462968265,0.08333333333333333,3.0,,,
155,77.4126653934376,4.974094882423195,7.264029525198282,-1.1650939642452214,0.08333333333333333,3.0,,,
156,77.91195535598588,5.180648047071715,6.809467915649987,-1.1234834655221777,0.08333333333333333,3.0,,,
157,78.41124531853416,5.405931498510185,6.363892071141527,-1.081872966799134,0.08333333333333333,3.0,,,
158,78.91053528108243,5.649555229677848,5.928073365355047,-1.0402624680760904,0.08333333333333333,3.0,,,
159,79.4098252436307,5.911097483118851,5.50276628057223,-0.9986519693530467,0.08333333333333333,3.0,,,
160,79.90911520617898,6.190105481121929,5.088707101526806,-0.957041470630003,0.08333333333333333,3.0,,,
161,80.40840516872726,6.486096209561836,4.686612640760347,-0.9154309719069594,0.08333333333333333,3.0,,,
162,80.90769513127553,6.798557254085569,4.297178997688009,-0.8738204731839158,0.08333333333333333,3.0,,,
163,81.4069850938238,7.126947687195802,3.9210803535225054,-0.832209974460872,0.08333333333333333,3.0,,,
164,81.90627505637208,7.470699004695792,3.5589678041425152,-0.7905994757378283,0.08333333333333333,3.0,,,
165,82.40556501892036,7.82921610987465,3.2114682329260464,-0.7489889770147847,0.08333333333333333,3.0,,,
166,82.90485498146863,8.201878343729103,2.8791832255000944,-0.7073784782917409,0.08333333333333333,3.0,,,
167,83.4041449440169,8.588040559438324,2.5626880282853506,-0.6657679795686974,0.08333333333333333,3.0,,,
168,83.90343490656518,8.987034239231644,2.2625305526389106,-0.6241574808456536,0.08333333333333333,3.0,,,
169,84.40272486911344,9.398168651715668,1.979230426319031,-0.5825469821226108,0.08333333333333333,3.0,,,
170,84.90201483166172,9.82073204765733,1.7132780939139405,-0.5409364833995671,0.08333333333333333,3.0,,,
171,85.40130479420999,10.253992892152553,1.465133967792159,-0.4993259846765235,0.08333333333333333,3.0,,,
172,85.90059475675827,10.69720113104767,1.2352276310440313,-0.4577154859534798,0.08333333333333333,3.0,,,
173,86.39988471930654,11.14958948942102,1.0239570937944595,-0.41610498723043615,0.08333333333333333,3.0,,,
174,86.89917468185482,11.61037479987684,0.8316881041742157,-0.3744944885073924,0.08333333333333333,3.0,,,
175,87.39846464440309,12.078759358351988,0.658753515142708,-0.3328839897843488,0.08333333333333333,3.0,,,
176,87.89775460695137,12.553932305088283,0.5054527082583267,-0.29127349106130507,0.08333333333333333,3.0,,,
177,88.39704456949964,13.035071028379782,0.3720510753939461,-0.24966299233826142,0.08333333333333333,3.0,,,
178,88.89633453204792,13.521342588664837,0.25877955929481544,-0.20805249361521774,0.08333333333333333,3.0,,,
179,89.39562449459619,14.01190516049756,0.16583425377421257,-0.16644199489217407,0.08333333333333333,3.0,,,
180,89.89491445714447,14.505909489902415,0.0933760642390169,-0.12483149616913038,0.08333333333333333,3.0,,,
181,90.39420441969274,15.002500364588908,0.04153042913288374,-0.08322099744608671,0.08333333333333333,3.0,,,
182,90.89349438224102,15.500818094481279,0.010387102779226609,-0.04161049872304304,0.08333333333333333,3.0,,,
183,91.39278434478928,15.999999999999998,0.0,-2.4492935982947064e-16,0.08333333333333333,3.0,,,
184,91.89278434478928,16.5,0.0,0.0,0.0,3.0,,,
185,92.39278434478928,17.0,0.0,0.0,0.0,3.0,,,
186,92.89278434478928,17.5,0.0,0.0,0.0,3.0,,,
187,93.39278434478928,18.0,0.0,0.0,0.0,3.0,,,
188,93.89278434478928,18.5,0.0,0.0,0.0,3.0,,,
